id,symbol,headline,summary,date_time
1107,AAPL,"After Surging Over 100%, Is New IPO Jamf Stock a Buy Right Now?","Enter Jamf Holdings (NASDAQ: JAMF), the leader in Apple (NASDAQ: AAPL) device enterprise management.  Management of Apple-based business software is in high demand right now as organizations make their digital transformations, and Jamf is growing fast -- although the expectation its growth will continue is now well priced in.  As of this writing, Apple is the most valuable publicly traded company in the world with a market cap of $1.68 trillion.
",7/24/2020 6:21
1108,AAPL,Big tech antitrust probe report from Congress likely by early fall,"A much-anticipated deep dive into antitrust allegations against four of America's largest tech companies and recommendations on how to tame their market power could be released by late summer or early fall from the House of Representatives Judiciary Committee's antitrust panel, senior committee aides said.  The panel will question the CEOs of Facebook Inc, Amazon.com Inc, Google parent Alphabet Inc and Apple Inc as part of its investigation into whether the companies' business practices hurt smaller rivals.  On Thursday, Reuters reported that the chief executives will defend themselves by saying their companies face intense competition and by pushing back against claims they are dominant.
",7/24/2020 6:00
1109,AAPL,"GLOBAL MARKETS-China shares lead Asian retreat on Sino-US tensions, euro holds near highs","Asian shares skidded from six-month peaks on Friday as Sino-U.S. tensions soured what had been an upbeat week, while the euro held near a 21-month top against the embattled dollar and gold neared a record high.  All of which was enough to see the Dow end Thursday down 1.31%, while the S&P 500 shed 1.23% and the Nasdaq 2.29%.
",7/24/2020 1:34
1110,AAPL,Asia markets to fall on China vow to retaliate against U.S.,"Asian markets are set to open mostly lower on Friday as China vowed to retaliate against a U.S. order to close one of its consulates, and the American equity markets fell on gloomy data about its labor market.  Hong Kong's Hang Seng index futures  lost 1.13%.  E-mini futures for the S&P 500 rose 0.12%.
",7/23/2020 19:32
1111,AAPL,Apple Co-Founder Steve Wozniak on Antitrust Issues in Tech,"Jul.23 -- Apple Inc. co-founder Steve Wozniak discusses his view on whether Apple Inc. and other U.S. tech companies should be broken up. He speaks with Bloomberg's Emily Chang.
",7/23/2020 18:51
1112,AAPL,Seven Democratic senators urge caution on Google's purchase of Fitbit,"Senators Amy Klobuchar and Elizabeth Warren and five other Democratic senators on Thursday urged the Justice Department to be cautious in reviewing Google's planned purchase of Fitbit, saying the tech giant had already cemented its dominance in some areas through acquisitions.  In a letter to Attorney General William Barr, the seven Democratic senators expressed skepticism that the purchase was solely a bid to enter the wearables market since Google's revenues are largely based on advertising driven by consumer data.  ""Adding Fitbit's consumer data to Google's could further diminish the ability of companies to compete with Google in ... ad technology markets and could raise barriers for potential competitors to enter these markets,"" the l...
",7/23/2020 15:46
1113,AAPL,"GLOBAL MARKETS-Gold rallies on U.S.-China row, Apple news slams stocks","The dollar slipped to an almost two-year low and gold rose further on Thursday as a gauge of global equities retreated on concerns about a potential probe of Apple Inc took the wind out of the high-flying tech sector.  Multiple U.S. states are investigating Apple for potentially deceiving consumers, according to a March document obtained by a tech watchdog group.  Apple shares fell 4.3% and pulled the Dow, Nasdaq and S&P 500 lower.
",7/23/2020 15:17
1114,AAPL,Apple facing multi-state consumer protection probe: RPT,"Apple is reportedly being investigated by multiple U.S. states for potentially deceiving trade practices. Yahoo Finance's Dan Howley joins Akiko Fujita to discuss.
",7/23/2020 15:12
1115,AAPL,Apple faces consumer protection probe by multiple U.S. states: Axios,"(Reuters) - Multiple U.S. states are investigating Apple Inc  for potentially deceiving consumers, online news site Axios reported on Thursday, citing a March document from a tech watchdog group.
",7/23/2020 14:07
1116,AAPL,Buy Apple Stock Before Earnings and Hold for Coronavirus Safety?,"Is it too late to buy Apple stock, or should investors get in now?
",7/23/2020 13:34
1117,AAPL,"Dow Inc., Apple Inc. share losses lead Dow's nearly 150-point drop","DOW UPDATE Shares of Dow Inc. and Apple Inc. are posting losses Thursday afternoon, sending the Dow Jones Industrial Average into negative territory. The Dow (DJIA) was most recently trading 149 points (0.
",7/23/2020 13:20
1118,AAPL,Dow Jones Dragged Down by Microsoft and Apple Stocks,"Microsoft's earnings report failed to ignite a rally, and an analyst warned investors to steer clear of Apple stock.
",7/23/2020 13:03
1119,AAPL,"Dow, Nasdaq weakness belie bullish breadth data","The Big 3 stock market indexes are all falling in midday trading Thursday, but a closer look at breadth data suggests the market of stocks is actually rising. The number of advancing stocks was outpacing decliners by 1,746 to 1,073 on the NYSE and by 1,796 to 1,231 on the Nasdaq. And the volume of advancing stocks represented 59.3% of total volume on the Big Board, while on the Nasdaq up volume was 56.0% of total volume. However, the Dow Jones Industrial Average  fell 78 points, or 0.3%, even as 22 of 30 components gained ground. The main culprits were shares of Apple Inc.  and Microsoft Corp. , in which the combined price declines shaved about 107 points off the Dow's price. The two largest companies my market capitalization also weighed...
",7/23/2020 12:39
1120,AAPL,Twitter Cryptocurrency Scam Echoes Previous Schemes on YouTube,"(Bloomberg) -- The Bitcoin scam that hackers deployed while breaking into the Twitter Inc. accounts of political leaders and business titans last week closely resembles similar schemes used previously on YouTube.In the July 15 Twitter attack, hackers hijacked accounts belonging to Barack Obama, Elon Musk, Joe Biden and Jeff Bezos and asked their followers to send Bitcoins to their crypto wallet with a promise to double the amount. In a matter of hours, the hackers had accrued more than $100,000.But before compromising those accounts, the hackers targeted the Twitter accounts of popular cryptocurrency exchanges, such as Coinbase Inc., Gemini Trust Company LLC and Binance Holdings Ltd. In this case, the attackers tweeted a link to a website...
",7/23/2020 12:06
1121,AAPL,"New York Times CEO sees risk in regulating Google, Facebook to help news media","Regulation intended to address the news industry’s problems with Google and Facebook could have adverse consequences, said outgoing New York Times Co Chief Executive Officer Mark Thompson in an interview this week.  The news industry has seen its business model upended by tech giants like Alphabet Inc’s Google and Facebook Inc, which have siphoned online advertising dollars from publishers and which distribute news articles without paying the outlets that produce them.  Thompson, who has helped lead the Times’ transformation to a “subscription-first business model” said this week that if a news organization is too dependent on digital advertising, it is a “straightforward competitor” with the major platforms that are also selling advertis...
",7/23/2020 12:05
1122,AAPL,"Dow's 75-point fall led by losses in shares of Dow Inc., Travelers","DOW UPDATE Dragged down by declines for shares of Dow Inc. and Travelers, the Dow Jones Industrial Average is falling Thursday morning. Shares of Dow Inc. (DOW) and Travelers (TRV) have contributed to the blue-chip gauge&apos;s intraday decline, as the Dow (DJIA) was most recently trading 74 points (0.
",7/23/2020 11:59
1123,AAPL,"Dow Inc., Travelers share losses lead Dow's nearly 150-point fall","DOW UPDATE The Dow Jones Industrial Average is falling Thursday morning with shares of Dow Inc. and Travelers delivering the stiffest headwinds for the blue-chip average. The Dow (DJIA) was most recently trading 146 points, or 0.
",7/23/2020 10:58
1124,AAPL,Berkshire Hathaway Raises Stake in Bank of America,"Warren Buffett's Berkshire Hathaway has increased its stake in Bank of America as shares of one of the nation's biggest banks have fallen 35% this year.
",7/23/2020 10:35
1125,AAPL,"NVIDIA Wants to Buy Arm, SoftBank's Semiconductor Subsidiary","Graphics chip designer NVIDIA (NASDAQ: NVDA) is looking into a buyout bid for processor architecture designer Arm, currently owned by Japanese telecom SoftBank (OTC: SFTBY).  Anonymous insiders talking to Bloomberg and CNBC said that NVIDIA has approached SoftBank with a proposal, though other buyers still have an opportunity to outbid NVIDIA.  Two weeks ago, SoftBank hired Goldman Sachs (NYSE: GS) to help the company find a buyer for Arm.
",7/23/2020 9:19
